"Cycle","ID","TransID","CRPFilerid","Recipcode","Pacshort","CRPRecipname","Expcode","Amount","Date","City","State","Zip","CmtelD_EF","Candid","Type","Descrip","PG","ElecOther","EntType","Source"
2002,289409,"SB23.6598","C00006338","PL","Transportation Communications Union","Tammy Baldwin for Congress","  ",500,"05/08/2001","Madison","WI","53701    ","         ","","","Democrat","P    ","","CCM",""
2002,289418,"SB23.6336","C00010322","PL","American Postal Workers Union","GEPHARDT IN CONGRESS COMMITTEE","11",5000,"05/15/2001","ST LOUIS","MO","63119    ","C00052076","","","Contribution","P2000","","CCM","@W02"
2002,81778,"0728200132E460","N00009670","RW","Mark Kennedy '02","Reid Patricia","  ",215,"06/04/2001","Somerset","WI","54025    ","C00364547","","","OFFICE SUPPLS/MILEAGE/PHONE","     ","","IND",""
2002,81793,"1030200140E527","N00009670","RW","Mark Kennedy '02","TCF National Bank","01",31,"07/30/2001","Minneapolis","MN","554023475","C00364547","","","BANK SERVICE FEES","     ","","","@W02"
2002,298038,"B007367S000002L23","C00186288","PB","Verizon Communications","NORM DICKS FOR CONGRESS COMMITTEE","  ",1000,"10/05/2001","TACOMA","WA","98401    ","         ","","24K","2002 PRIMARY ELECTION","P2002","","CCM",""
2002,298048,"B007502S000014L23","C00186288","PB","Verizon Communications","BURR FOR CONGRESS COMMITTEE","  ",1000,"10/31/2001","WINSTON-SALEM","NC","27113    ","         ","","24K","2002 PRIMARY ELECTION","P2002","","CCM",""
2002,298057,"B007433S000005L23","C00186288","PB","Verizon Communications","LEE TERRY FOR CONGRESS","  ",1000,"10/22/2001","OMAHA","NE","68154    ","         ","","24K","2002 PRIMARY ELECTION","P2002","","CCM",""
2002,90866,"SB21B.8695","C00031054","DP","Michigan Democratic State Central Cmte","Lazar James","99",300,"09/18/2001","Roseville","MI","48067    ","         ","","","bingo winnings","     ","","IND","@W02"
2002,90882,"D5463","N00001783","DW","John D Dingell for Congress Cmte","Ameritech","01",39,"01/24/2001","Saginaw","MI","48633    ","         ","","","Telephone","P2002","","ORG","@W02"
2002,306872,"1283629","C00032698","PB","Independent Community Bankers of America","Terry Everett For Congress","  ",500,"06/11/2001","Montgomery","AL","36123    ","C00265298","","011","YTD:$1,000.00","P2002","","CAN",""
2002,306882,"D4058","C00128512","PB","Bank One Corp","West Virginia State Democratic Executive Committee","  ",1000,"09/16/2001","Charleston","WV","25301    ","         ","","","Non fed contrib to W Va St Dem Exec Cmte","O2001","Other","CAN",""
2002,306892,"D3890","C00128512","PB","Bank One Corp","Cabot for School Board","  ",1000,"07/24/2001","Columbus","OH","43215    ","         ","","","Contribution to non-federal candidate.","G2001","","CAN",""
2002,99918,"EXP:B:2857","N00007581","RW","Doug Ose for Congress","Dixie Bones","  ",436,"10/15/2001","Woodbridge","VA","22191    ","         ","","001","Catering cost for fundraiser","P2002","","ORG","@W02"
2002,99932,"EDT:B:58","N00007581","RW","Doug Ose for Congress","Bel Air Market","01",34,"11/09/2001","Elk Grove","CA","95758    ","         ","","001","Postage","P2002","","ORG","@W02"
2002,315501,"SB21B.6932","C00000422","PB","American Medical Assn","RIGGS INVESTMENT MANAGEMENT COMPANY","  ",1534,"02/28/2001","WASHINGTON","DC","20090    ","         ","","","LOSS ON INVESTMENTS","     ","","ORG",""
2002,315512,"SB22.6874","C00000422","PB","American Medical Assn","KENTUCKY EDUC MEDICAL PAC","08",465,"02/06/2001","LOUISVILLE","KY","40222    ","         ","","","TRANSFER OF FUNDS JOINT FUNDRAISING","     ","","PAC","@W02"
2002,108992,"072320019E1547","N00009816","RW","Cmte to Re-Elect Congressman Chris Smith","Brick Team Republican","  ",400,"07/13/2001","Brick","NJ","08723    ","C00096412","","","Journal Ad & Event ticket","O2002","Other","PTY",""
2002,109007,"013120029E1560","N00009816","RW","Cmte to Re-Elect Congressman Chris Smith","Minuto Lizabeth","01",891,"08/17/2001","Roebling","NJ","08554    ","C00096412","","","Payroll","O2002","Other","IND","@W02"
2002,324009,"107810","C00053553","PI","National Rifle Assn","NRA INSTITUTE FOR LEGISLATIVE ACTION","  ",150,"06/26/2001","FAIRFAX","VA","22030    ","C00359034","","011","YTD:$3,150.00 RECEPTION ROOM RENTAL Inde","P2002","","",""
2002,324019,"187825","C00053553","PI","National Rifle Assn","MASTER PRINT, INC","  ",25,"11/30/2001","NEWINGTON","VA","22122    ","         ","","011","INDEPENDENT EXPENDITURE - MAILING","O2001","2001 VA General Elec","",""
2002,118239,"D2790","N00005731","DW","Jim Turner for Congress Cmte","Turner Hardware","  ",1200,"07/19/2001","Crockett","TX","75835    ","         ","","","rent office space","P2002","","ORG",""
2002,127349,"","N00002356","DW","Cmte to Elect Mike McIntyre to Congress","Thompson Marion D.","  ",1200,"08/10/2001","Lumberton","NC","28358    ","         ","","","data management services","O    ","Other","IND",""
2002,136490,"1201200128E1500","N00012539","RW","Kirk for Congress","Hockaday Donatelli / Campaign Solution","99",4800,"10/25/2001","Alexandria","VA","22314    ","C00350785","","","Direct Mail","     ","","","@W02"
2002,136503,"0801200138E1361","N00012539","RW","Kirk for Congress","Lake County Council For Seniors","04",125,"07/24/2001","Waukegan","IL","60085    ","C00350785","","","Advertisement","     ","","","@W02"
2002,145525,"1126200113E1158","N00005551","RW","Friends of Ernest Istook","S.M. Brell II - Atrium Towers","01",747,"07/03/2001","Memphis","TN","38148    ","C00283044","","","office rent","     ","","","@W02"
2002,145540,"0130200220E1379","N00005551","RW","Friends of Ernest Istook","First Fidelity Bank","  ",50,"12/11/2001","Oklahoma City","OK","731184433","C00283044","","","Petty Cash-copies of reports","     ","","",""
2002,154477,"B1165","C00105668","DP","Democratic State Central Cmte/California","Gordon & Schwenkmeyer Inc.","99",49615,"05/21/2001","El Segundo","CA","90245    ","         ","","003","telemarketing services","     ","","ORG","@W02"
2002,154488,"SB17.5164","N00025237","RW","King for Congress","United States Post Office","01",170,"10/30/2001","Odebolt","IA","51458    ","         ","","","postage","P2002","","ORG","@W02"
2002,154504,"SB17.5173","N00025237","RW","King for Congress","Witzke Kathy","  ",50,"11/12/2001","Newell","IA","50568    ","C00373563","","","campaign calling","P2002","","IND",""
2002,172448,"RA2010331111","C00003418","RP","Republican National Cmte","THE MAIN STEM","  ",4002,"03/23/2001","WASHINGTON","DC","20016    ","         ","","","FLORIST COST","     ","","ORG",""
2002,172462,"L21B010331173","C00003418","RP","Republican National Cmte","CAMPAIGN MAIL & DATA, INC.","  ",11233,"03/08/2001","FALLS CHURCH","VA","22043    ","         ","","","MAINTENANCE COST","     ","","IND",""
2002,332225,"SB18.5494","N00007017","RW","Issa for Congress","NRCC BATTLEGROUND 2002","08",25000,"06/27/2002","WASHINGTON","DC","20003    ","         ","","","TRANSFER OF EXCESS CAMPAIGN FUNDS","     ","","CCM","@W02"
2002,332246,"1014200242E5531","N00005442","RL","Dickey for Congress Campaign Cmte","Colortree, Inc. of Virginia","01",3118,"09/13/2002","Richmond","VA","23230    ","C00267997","","","PRINTING","     ","","","@W02"
2002,341534,"D2478","N00000561","RW","Johnson for Congress Cmte","Moving Picture Videos","  ",54,"11/07/2002","Glastonbury","CT","06033    ","         ","","","audio","G2002","","ORG",""
2002,341544,"D2476","N00000561","RW","Johnson for Congress Cmte","Northeast Utilities","  ",83,"11/02/2002","Hartford","CT","061042960","         ","","","utilitites","G2002","","IND",""
2002,350732,"0828200259E116","N00006423","RW","Cmte to Elect Trent Franks to Congress","Nova Information Systems, Inc","  ",2,"08/01/2002","Knoxville","TN","37920    ","C00367110","","","FEE FOR MERCHANT ACCOUNT","     ","","",""
2002,359932,"SB21B.4106","C00377887","RP","Minnesotans for a Republican Congress","Pinnacle Direct, Inc.","01",11057,"06/25/2002","Stillwater","MN","55082    ","         ","","","Printing","     ","","ORG","@W02"
2002,359943,"D1078","N00003838","DL","Jill Long Thompson Cmte","Artcraft Printers, Inc.","01",1023,"04/01/2002","South Bend","IN","46613    ","         ","","006","Printing","P2002","","ORG","@W02"
2002,369126,"","N00025290","RL","Friends of Joe Marine","Office Max","01",176,"10/07/2002","Kirkland","WA","98034    ","C00374330","H2WA01120","001","Office Supplies","G2002","","ORG","@W02"
2002,378227,"0710200233E2853","N00006652","RW","Gibbons for Congress","Office Depot","  ",34,"04/03/2002","Reno","NV","89509    ","C00310011","","","OFFICE EXPENSE REIMBURSEMENT","     ","","",""
2002,378240,"0710200232E2811","N00006652","RW","Gibbons for Congress","RS Industries","01",18,"06/28/2002","Sparks","NV","89434    ","C00310011","","","TELEPHONE","     ","","IND","@W02"
2002,387494,"B579","N00007312","DW","Friends of Farr","Federal Express Corp.","01",164,"07/09/2002","Memphis","TN","381011140","         ","","001","Shipping","     ","","ORG","@W02"
2002,387504,"B675","N00007312","DW","Friends of Farr","Federal Express Corp.","01",25,"09/24/2002","Memphis","TN","381011140","         ","","001","Shipping","     ","","ORG","@W02"
2002,387517,"B632","N00007312","DW","Friends of Farr","Red Shift Internet Services","01",148,"08/15/2002","Monterey","CA","939401102","         ","","001","Internet Services","     ","","ORG","@W02"
2002,396766,"0912200246E14267","N00005037","DW","Gephardt in Congress Cmte","Sonnenberg Maurice","  ",741,"08/14/2002","New York","NY","10021    ","C00052076","","","REIMBURSMENT FOR CATERING","     ","","IND",""
2002,396774,"0912200246E14257","N00005037","DW","Gephardt in Congress Cmte","St. Louis Labor Council, AFL-CIO","99",250,"08/21/2002","Saint Louis","MO","63139    ","C00052076","","","TICKETS","     ","","","@W02"
2002,405957,"1813","N00025299","RL","Bridgewater 2002","FPG Business Services, Inc.","01",1239,"08/12/2002","Salt Lake City","UT","84101    ","C00374892","","","ACCOUNTING","     ","","","@W02"
2002,562286,"080820028C112008IK","N00002599","RW","Linder for Congress","Satterfield Ben","  ",200,"08/01/2002","Dacula","GA","30019    ","C00255976","","","LOAN OF TRUCK","     ","","IND",""
2002,598729,"SB17.16797","N00013799","RW","Forbes for Congress","Pugh Molly","02",809,"12/04/2002","Chesapeake","VA","23322    ","         ","","","travel, phone, supplies","G2002","","IND","@W02"
2002,607826,"0122200317E3845","N00006546","RW","Heather Wilson for Congress","Southwest Airlines","02",244,"12/26/2002","Dallas","TX","75235    ","C00334060","","","TRAVEL EXPENSE","     ","","","@W02"
2002,607838,"SB17.8091","N00012493","RL","Farley for Congress","Spencer Margaret","  ",875,"10/08/2002","Temple","TX","76501    ","         ","","","In-kind - office space","G2002","","IND",""
2002,616971,"SB21B-100732","C00010603","DP","DNC Services Corp","MENESES, GUILLERMO","01",-3,"12/04/2002","ARLINGTON","VA","22201    ","         ","","","Tax Payment ","     ","","","@W02"
2002,616985,"SBSI5-12571","C00010603","DP","DNC Services Corp","WICE JEFFREY M.","02",-12,"12/09/2002","BETHESDA","MD","20814    ","         ","","","Travel Expenses","     ","","IND","@W02"
2002,626229,"Disb00017338W&J001","N00012672","RW","Pearce for Congress","Grieves Group","  ",100,"10/24/2002","Roswell","NM","88201    ","         ","","","Refund to 9/4/02 contribution","     ","","COM",""
2002,626246,"Disb00016822W&J001","N00012672","RW","Pearce for Congress","Andrea Todd","3 ",201,"08/07/2002","Hobbs","NM","88240    ","         ","","","Fundraising Fees","     ","","COM","@W02"
2002,635435,"L21b200301292042","C00003418","RP","Republican National Cmte","CAMPAIGN MAIL & DATA, INC.","01",71,"12/19/2002","FALLS CHURCH","VA","22043    ","         ","","","MAILING COST","     ","","IND","@W02"
2002,635444,"L21b200301292019","C00003418","RP","Republican National Cmte","CAMPAIGN MAIL & DATA, INC.","01",59,"12/04/2002","FALLS CHURCH","VA","22043    ","         ","","","MAILING COST","     ","","IND","@W02"
2002,635454,"L21b200301292029","C00003418","RP","Republican National Cmte","CAMPAIGN MAIL & DATA, INC.","99",160,"12/19/2002","FALLS CHURCH","VA","22043    ","         ","","","FILE MAINTENANCE","     ","","IND","@W02"
2002,644157,"D3104","N00000360","DW","Friends of Patrick J Kennedy '98","Valley Breeze","04",311,"10/21/2002","CUMBERLAND","RI","028643805","         ","","","Advertisement","     ","","ORG","@W02"
2002,653148,"D3502","N00000699","DW","Menendez for Congress","Verizon Wireless","01",455,"01/29/2002","Newark","NJ","071010489","         ","","","Phone","P2002","","ORG","@W02"
2002,653159,"SB17.4696","N00013825","RN","Friends of Bill Cahill","Nexus Payroll Services","01",875,"01/16/2002","Manchester","NH","03104    ","C00366260","","","Payroll - Blier","P2002","","ORG","@P"
2002,662277,"1203200228E7537","N00007584","RW","Wally Herger for Congress Cmte","First National Bank of Omaha","99",211,"11/21/2002","Salt Lake City","UT","841300642","C00202523","","","CREDIT CARD PAYMENT: SEE BELOW","     ","","","@W02"
2002,671521,"092420029E351","N00025175","RW","Turner for Congress","Majority Strategies","  ",8000,"07/25/2002","Columbus","OH","43215    ","C00373001","","","VOTER MAIL","     ","","",""
2002,671532,"SB17.8733","N00003105","RW","Marsha Blackburn for Congress","MCI Communications Services","01",3,"10/09/2002","Louisville","KY","402856054","         ","","","Telephone Services","G2002","","ORG","@W02"
2002,671541,"D022p0Q","N00001049","RI","Gilman for Congress","Our Town Newspaper","04",108,"10/30/2002","Pearl River","NY","10965    ","         ","","","Newspaper Ad","G2002","","ORG","@W02"
2002,678937,"SB23.5625","C00319772","PI","New Democrat Network","RUSH HOLT FOR CONGRESS INC","  ",50,"06/30/2002","Pennington","NJ","08534    ","C00313684","","","Earmarked by Osofsky","G2002","","CCM",""
2002,678946,"B001747S000013L23","C00076810","PB","General Motors","FUTURE LEADERS PAC","  ",1000,"10/11/2002","WASHINGTON","DC","20003    ","C00269407","","24K","","G2002","","PAC",""
2002,678955,"B001730S000002L23","C00076810","PB","General Motors","THE BILLY TAUZIN CONGRESSIONAL COMMITTEE","  ",2000,"10/09/2002","HOUMA","LA","70361    ","         ","H0LA03018","24K","","G2002","","CCM",""
2002,678963,"B001747S000017L23","C00076810","PB","General Motors","GORDON SMITH FOR U.S. SENATE","  ",1000,"10/11/2002","ALEXANDRIA","VA","22314    ","         ","S6OR00094","24K","","G2002","","CCM",""
2002,687796,"SB23.39710","C00346536","PI","Club for Growth","HUTCHINSON FOR SENATE","  ",25,"10/31/2002","ROGERS","AR","72757    ","         ","","","Earmarked from Kenneth Pyles","G2002","","CCM",""
2002,687807,"SB23.39721","C00346536","PI","Club for Growth","HUTCHINSON FOR SENATE","  ",50,"10/31/2002","ROGERS","AR","72757    ","         ","","","Earmarked from Robert Beebe","G2002","","CCM",""
2002,687816,"SB23.39011","C00346536","PI","Club for Growth","FRIENDS OF KATHERINE HARRIS","  ",25,"10/26/2002","Sarasota","FL","34277    ","         ","","","Earmarked from Elmer Savikko","G2002","","CCM",""
2002,696656,"D31822","C00235739","PB","Burlington Northern Santa Fe Corp","Friends of Linda Aguirre 2002","  ",-100,"10/25/2002","Phoenix","AZ","85041    ","         ","","","Returned Check #6035 dated 10/11/2002 fo","G2002","","CAN",""
2002,696668,"D31851","C00235739","PB","Burlington Northern Santa Fe Corp","Barrasso for State Senate","  ",-200,"11/21/2002","Casper","WY","82601    ","         ","","","Returned Check #6077 dated 10/23/2002 fo","G2002","","CAN",""
2002,706110,"SB23.53713","C00341396","PI","Moveon.org","MONDALE FOR SENATE","  ",50,"11/01/2002","BLOOMINGTON","MN","55437    ","         ","","","Bruce Downing","G2002","","CCM",""
2002,723696,"SB23.22954.7","C00029165","PI","Council for a Livable World","Pierson-Earmark (TX) Edythe M.","11",25,"07/30/2002","Albuquerque","NM","871116000","         ","","","Earmark by Conduit Check","     ","","IND","@W02"
2002,723705,"SB23.26235","C00029165","PI","Council for a Livable World","Russell-Earmark (TX) Helen R","11",100,"07/30/2002","Jersey City","NJ","073051003","         ","","","Ermk:Contrib Ck-Ron Kirk TX-Sen","     ","","IND","@W02"
2002,723714,"SB23.23572","C00029165","PI","Council for a Livable World","Schecter-Earmark (SC) Julie","11",250,"07/01/2002","Stow","MA","017750424","         ","","","Ermk:Contrib Ck-Alex Sanders SC-Sen","     ","","IND","@W02"
2002,732410,"SB23.4479","C00381806","PI","Progressive Choices PAC","HERSETH FOR CONGRESS","  ",10,"10/16/2002","Sioux Falls","SD","57118    ","         ","","","Ermk:Contrib Ck-Lane, Patricia","     ","","CCM",""
2002,732418,"SB23.4543","C00381806","PI","Progressive Choices PAC","IT'S TIME FOR ANN HUTCHINSON","  ",30,"10/04/2002","BETTENDORF","IA","52722    ","         ","","","Ermk:Contrib Ck-Wright, Elizabeth","     ","","CCM",""
2002,741262,"B14001","C00064766","PB","United Parcel Service","Friends of Farr","  ",1000,"10/02/2002","Sacramento","CA","95814    ","C00290429","","24K","G-2002 U.S. House 17 CA","G2002","","CCM",""
2002,741272,"SB23.37704","C00081455","PB","Reliant Resources","Alexander for Senate","  ",2000,"10/11/2002","Nashville","TN","37203    ","         ","","","","G2002","","CAN",""
2002,741282,"SB23.37659","C00081455","PB","Reliant Resources","Congressman Joe Barton Committee","  ",1000,"10/10/2002","Ennis","TX","75120    ","         ","","","","G2002","","CAN",""
